Survey,Year,Quarter,Area,SubArea,AphiaID,Species,LngtClass,CPUE_number_per_hour,DateofCalculation
NS-IBTS,2007,1,9,43G1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,9,43G1,127379,Entelurus aequoreus,250,0.4,20170602
NS-IBTS,2007,1,9,43G1,127379,Entelurus aequoreus,270,0.4,20170602
NS-IBTS,2007,1,9,43G1,127379,Entelurus aequoreus,280,0.4,20170602
NS-IBTS,2007,1,9,43G1,127379,Entelurus aequoreus,300,1.2,20170602
NS-IBTS,2007,1,9,43G1,127379,Entelurus aequoreus,410,0.4,20170602
NS-IBTS,2007,1,9,43G1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,9,43G1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,9,43G1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2007,1,9,43G2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2007,1,9,43G2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2007,1,9,43G2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2007,1,9,43G2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,44F0,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2008,1,1,44F0,127379,Entelurus aequoreus,390,2,20170602
NS-IBTS,2008,1,1,44F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,44F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,44F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,44F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,44F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,44F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,44F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,45F0,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,1,45F0,127379,Entelurus aequoreus,290,1.5,20170602
NS-IBTS,2008,1,1,45F0,127379,Entelurus aequoreus,310,1.5,20170602
NS-IBTS,2008,1,1,45F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,45F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,45F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,45F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,45F1,127379,Entelurus aequoreus,440,1,20170602
NS-IBTS,2008,1,1,45F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,45F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,45F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,45F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,45F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,45F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,45F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,45F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,45F3,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2008,1,1,45F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,45F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,45F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,45F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,45F4,127379,Entelurus aequoreus,330,0.667,20170602
NS-IBTS,2008,1,1,45F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,45F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,45F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,46F0,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2008,1,1,46F0,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2008,1,1,46F0,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2008,1,1,46F0,127379,Entelurus aequoreus,420,1,20170602
NS-IBTS,2008,1,1,46F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,46F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,46F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,46F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,46F1,127379,Entelurus aequoreus,300,1,20170602
NS-IBTS,2008,1,1,46F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,46F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,46F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,46F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,46F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,46F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,46F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,46F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,46F3,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2008,1,1,46F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,46F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,46F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,4.70E+09,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,4.70E+09,127379,Entelurus aequoreus,220,1,20170602
NS-IBTS,2008,1,1,4.70E+09,127379,Entelurus aequoreus,440,1,20170602
NS-IBTS,2008,1,1,4.70E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,4.70E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,4.70E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,4.70E+10,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,4.70E+10,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2008,1,1,4.70E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,4.70E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,4.70E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,47F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,47F0,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2008,1,1,47F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,47F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,47F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,47F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,47F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,47F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,47F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,47F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,47F2,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2008,1,1,47F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,47F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,47F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,47F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,47F3,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2008,1,1,47F3,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,1,47F3,127379,Entelurus aequoreus,320,1,20170602
NS-IBTS,2008,1,1,47F3,127379,Entelurus aequoreus,350,2,20170602
NS-IBTS,2008,1,1,47F3,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2008,1,1,47F3,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2008,1,1,47F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,47F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,47F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,4.80E+08,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,4.80E+08,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2008,1,1,4.80E+08,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,4.80E+08,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,4.80E+08,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,4.80E+09,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,4.80E+09,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2008,1,1,4.80E+09,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,1,4.80E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,4.80E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,4.80E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,4.80E+10,127379,Entelurus aequoreus,220,1,20170602
NS-IBTS,2008,1,1,4.80E+10,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2008,1,1,4.80E+10,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2008,1,1,4.80E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,4.80E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,4.80E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,48F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,48F0,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2008,1,1,48F0,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2008,1,1,48F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,48F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,48F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,48F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,48F1,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,1,48F1,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2008,1,1,48F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,48F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,48F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,48F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,48F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,48F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,48F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,48F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,48F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,48F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,48F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,4.90E+09,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,4.90E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,4.90E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,4.90E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,140,2,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,150,3,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,300,2,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,320,1,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,330,1,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,340,3,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,350,1,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2008,1,1,4.90E+10,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2008,1,1,4.90E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,4.90E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,4.90E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,49F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,49F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,49F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,49F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,49F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,49F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,49F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,49F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,49F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,49F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,49F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,49F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,49F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,49F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,49F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,49F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,5.00E+09,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,5.00E+09,127379,Entelurus aequoreus,230,1,20170602
NS-IBTS,2008,1,1,5.00E+09,127379,Entelurus aequoreus,330,1,20170602
NS-IBTS,2008,1,1,5.00E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,5.00E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,5.00E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,5.00E+10,127379,Entelurus aequoreus,220,1,20170602
NS-IBTS,2008,1,1,5.00E+10,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2008,1,1,5.00E+10,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2008,1,1,5.00E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,5.00E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,5.00E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,50F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,50F0,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2008,1,1,50F0,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2008,1,1,50F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,50F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,50F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,50F1,127379,Entelurus aequoreus,250,4,20170602
NS-IBTS,2008,1,1,50F1,127379,Entelurus aequoreus,270,2,20170602
NS-IBTS,2008,1,1,50F1,127379,Entelurus aequoreus,280,2,20170602
NS-IBTS,2008,1,1,50F1,127379,Entelurus aequoreus,310,2,20170602
NS-IBTS,2008,1,1,50F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,50F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,50F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,50F2,127379,Entelurus aequoreus,280,4,20170602
NS-IBTS,2008,1,1,50F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,50F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,50F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,5.10E+09,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2008,1,1,5.10E+09,127379,Entelurus aequoreus,300,1,20170602
NS-IBTS,2008,1,1,5.10E+09,127379,Entelurus aequoreus,320,1,20170602
NS-IBTS,2008,1,1,5.10E+09,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2008,1,1,5.10E+09,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,5.10E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,5.10E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,5.10E+10,127379,Entelurus aequoreus,230,1,20170602
NS-IBTS,2008,1,1,5.10E+10,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2008,1,1,5.10E+10,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2008,1,1,5.10E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,5.10E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,5.10E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,51F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,51F0,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2008,1,1,51F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,51F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,51F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,51F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,51F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,51F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,51F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,1,51F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,1,51F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,1,51F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,1,51F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,10,28F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,10,28F0,127387,Syngnathus acus,260,2,20170602
NS-IBTS,2008,1,10,28F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,10,28F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,10,29F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,10,29F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,10,29F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,10,29F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,10,29F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,10,29F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,10,29F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,10,29F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,10,30F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,10,30F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,10,30F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,10,30F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,10,30F1,127379,Entelurus aequoreus,310,2,20170602
NS-IBTS,2008,1,10,30F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,10,30F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,10,30F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,39F1,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2008,1,2,39F1,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2008,1,2,39F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,39F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,39F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,39F2,127379,Entelurus aequoreus,280,0.667,20170602
NS-IBTS,2008,1,2,39F2,127379,Entelurus aequoreus,350,0.667,20170602
NS-IBTS,2008,1,2,39F2,127379,Entelurus aequoreus,380,0.667,20170602
NS-IBTS,2008,1,2,39F2,127379,Entelurus aequoreus,400,0.667,20170602
NS-IBTS,2008,1,2,39F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,39F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,39F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,40F0,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2008,1,2,40F0,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2008,1,2,40F0,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2008,1,2,40F0,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2008,1,2,40F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,40F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,40F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,40F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,2,40F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,40F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,40F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,40F2,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,2,40F2,127379,Entelurus aequoreus,300,1,20170602
NS-IBTS,2008,1,2,40F2,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2008,1,2,40F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,40F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,40F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,40F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,2,40F3,127379,Entelurus aequoreus,310,0.667,20170602
NS-IBTS,2008,1,2,40F3,127379,Entelurus aequoreus,320,0.667,20170602
NS-IBTS,2008,1,2,40F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,40F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,40F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,40F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,2,40F4,127379,Entelurus aequoreus,260,0.667,20170602
NS-IBTS,2008,1,2,40F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,40F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,40F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,41F0,127379,Entelurus aequoreus,270,2,20170602
NS-IBTS,2008,1,2,41F0,127379,Entelurus aequoreus,360,1,20170602
NS-IBTS,2008,1,2,41F0,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2008,1,2,41F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,41F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,41F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,41F1,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2008,1,2,41F1,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2008,1,2,41F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,41F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,41F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,41F2,127379,Entelurus aequoreus,280,0.667,20170602
NS-IBTS,2008,1,2,41F2,127379,Entelurus aequoreus,290,0.667,20170602
NS-IBTS,2008,1,2,41F2,127379,Entelurus aequoreus,300,0.667,20170602
NS-IBTS,2008,1,2,41F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,41F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,41F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,41F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,2,41F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,41F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,41F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,41F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,2,41F4,127379,Entelurus aequoreus,230,0.667,20170602
NS-IBTS,2008,1,2,41F4,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2008,1,2,41F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,41F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,41F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,42F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,2,42F0,127379,Entelurus aequoreus,300,1,20170602
NS-IBTS,2008,1,2,42F0,127379,Entelurus aequoreus,370,1,20170602
NS-IBTS,2008,1,2,42F0,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,42F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,42F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,42F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,2,42F1,127379,Entelurus aequoreus,290,1.5,20170602
NS-IBTS,2008,1,2,42F1,127379,Entelurus aequoreus,310,1.5,20170602
NS-IBTS,2008,1,2,42F1,127379,Entelurus aequoreus,380,1.5,20170602
NS-IBTS,2008,1,2,42F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,42F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,42F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,42F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,2,42F2,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2008,1,2,42F2,127379,Entelurus aequoreus,320,1,20170602
NS-IBTS,2008,1,2,42F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,2,42F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,2,42F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,2,42F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,2,42F3,127379,Entelurus aequoreus,290,1,20170602
